Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
LaRe14i7Bl,"Laptop Rezar 14"" i7 Black",Laptop,Rezar,"14""",i7,Black,16*1*1,16,BX98H,David,Despatch,30059,Pick
TVGn42SFWh,"TV Gnusmag 42"" SFHD White",TV,Gnusmag,"42""",SFHD,White,8*1*1,8,BU13G,Amy,Despatch,30045,Pick
DrRG12SlBl,Drawer RGAP 1200 Sliding Black,Drawer,RGAP,1200,Sliding,Black,8*1*1,8,CH87D,Amy,Despatch,30086,Pick
PrPHA4InGr,Printer PH A4 Inkjet Grey,Printer,PH,A4,Inkjet,Grey,16*1*1,16,CV21E,John,Despatch,30080,Pick
GaSELErPi,Gaming Chair SEWOL L Ergonomic Pink,Gaming Chair,SEWOL,L,Ergonomic,Pink,16*1*1,16,CS49A,Chris,Despatch,30097,Pick
LaPH1732Wh,"Laptop PH 17"" 32GB RAM White",Laptop,PH,"17""",32GB RAM,White,16*1*1,16,AG76B,Jane,Despatch,30094,Pick
TVGL42SFGr,"TV GL 42"" SFHD Grey",TV,GL,"42""",SFHD,Grey,8*1*1,7,DK07A,Jane,Despatch,30064,Pick
DrRG18FiWh,Drawer RGAP 1800 Filing White,Drawer,RGAP,1800,Filing,White,8*1*1,1,BF53A,David,Despatch,30084,Pick
OfAEMHeWh,Office Chair AEKI M Head pillow White,Office Chair,AEKI,M,Head pillow,White,16*1*1,16,DO39H,Laura,Despatch,30028,Pick
KeHc45MeWh,Keyboard Hcetigol 450 Mechanical White,Keyboard,Hcetigol,450,Mechanical,White,16*10*1,156,DX51G,Amy,Despatch,30072,Pick
MoSu35MePi,Mouse Susa 350 Mechanical Pink,Mouse,Susa,350,Mechanical,Pink,16*10*1,160,DY71D,Laura,Despatch,30040,Pick
GaAESHeWh,Gaming Chair AEKI S Head pillow White,Gaming Chair,AEKI,S,Head pillow,White,16*1*1,12,CP48H,Laura,Despatch,30042,Pick
KePH35BlBl,Keyboard PH 350 Bluetooth Black,Keyboard,PH,350,Bluetooth,Black,16*10*1,160,AU78E,Alex,Despatch,30080,Pick
LaRe14i7Gr,"Laptop Rezar 14"" i7 Grey",Laptop,Rezar,"14""",i7,Grey,16*1*1,5,DG35G,Laura,Despatch,30084,Pick
KeHc45MeWh,Keyboard Hcetigol 450 Mechanical White,Keyboard,Hcetigol,450,Mechanical,White,16*10*1,160,BN65A,Emily,Despatch,30004,Pick
KePH27BlNa,Keyboard PH 270 Bluetooth Navi,Keyboard,PH,270,Bluetooth,Navi,16*10*1,2,BJ74F,Amy,Despatch,30097,Pick
LaRe178GWh,"Laptop Rezar 17"" 8GB RAM White",Laptop,Rezar,"17""",8GB RAM,White,16*1*1,16,BV76G,Mike,Despatch,30064,Pick
NoScA3liSi,Notebook Scrap A3 line Silver,Notebook,Scrap,A3,line,Silver,48*10*5,1709,CX11G,Emily,Despatch,30048,Pick
SPRe50HePi,SPen Reldeats 50 Hexagonal Pink,SPen,Reldeats,50,Hexagonal,Pink,48*10*5,1773,DI65F,David,Despatch,30095,Pick
TVYn32FHSi,"TV Ynos 32"" FHD Silver",TV,Ynos,"32""",FHD,Silver,8*1*1,5,CI01B,John,Despatch,30071,Pick
MoRe45MeWh,Mouse Rerar 450 Mechanical White,Mouse,Rerar,450,Mechanical,White,16*10*1,160,CQ42F,Amy,Despatch,30037,Pick
NoGrA5liBl,Notebook Graph A5 line Black,Notebook,Graph,A5,line,Black,48*10*5,2400,CK37C,Chris,Despatch,30087,Pick
DrRG12SlBe,Drawer RGAP 1200 Sliding Beige,Drawer,RGAP,1200,Sliding,Beige,8*1*1,8,CW83F,Emily,Despatch,30089,Pick
MoHc35MeBl,Mouse Hcetigol 350 Mechanical Black,Mouse,Hcetigol,350,Mechanical,Black,16*10*1,160,AO58A,John,Despatch,30014,Pick
AlOv158GBl,"All-in-one Ovonel 15"" 8GB RAM Black",All-in-one,Ovonel,"15""",8GB RAM,Black,16*1*1,8,DQ82A,Laura,Despatch,30049,Pick
CaQE18FiWh,Cabinet QEKI 1800 Filing White,Cabinet,QEKI,1800,Filing,White,8*1*1,5,CR67A,Chris,Despatch,30048,Pick
SPNa50SoPi,SPen Nalin 50 Soluble Pink,SPen,Nalin,50,Soluble,Pink,48*10*5,1111,BP70C,Mike,Despatch,30020,Pick
PrNoA4MoMi,Printer Nospe A4 Mono Mix,Printer,Nospe,A4,Mono,Mix,16*1*1,16,AK78F,Amy,Despatch,30052,Pick
MoPH35MeBl,Mouse PH 350 Mechanical Black,Mouse,PH,350,Mechanical,Black,16*10*1,160,CF35B,Emily,Despatch,30047,Pick
GaSELLeGr,Gaming Chair SEWOL L Leather Grey,Gaming Chair,SEWOL,L,Leather,Grey,16*1*1,16,CY94E,John,Despatch,30054,Pick
CuQE90FiBl,Cupboard QEKI 900 Filing Black,Cupboard,QEKI,900,Filing,Black,8*1*1,8,CQ92F,Mike,Despatch,30012,Pick
NoMuA4liWh,Notebook Music A4 line White,Notebook,Music,A4,line,White,48*10*5,752,BI75C,Jane,Despatch,30002,Pick
NoMuA5doGr,Notebook Music A5 dot Grey,Notebook,Music,A5,dot,Grey,48*10*5,2215,DO92G,Chris,Despatch,30046,Pick
KePH27WiWh,Keyboard PH 270 Wireled White,Keyboard,PH,270,Wireled,White,16*10*1,12,AI45A,Jane,Despatch,30068,Pick
DrTE90DoBe,Drawer TEWOL 900 Door Beige,Drawer,TEWOL,900,Door,Beige,8*1*1,8,BN44F,Jane,Despatch,30099,Pick
TVGL42FHWh,"TV GL 42"" FHD White",TV,GL,"42""",FHD,White,8*1*1,1,DQ79H,John,Despatch,30028,Pick
KeRe35MePi,Keyboard Rerar 350 Mechanical Pink,Keyboard,Rerar,350,Mechanical,Pink,16*10*1,124,AP86A,Chris,Despatch,30036,Pick
LaOv1516Wh,"Laptop Ovonel 15"" 16GB RAM White",Laptop,Ovonel,"15""",16GB RAM,White,16*1*1,16,BG32B,Laura,Despatch,30039,Pick
NoGrA5liWh,Notebook Graph A5 line White,Notebook,Graph,A5,line,White,48*10*5,2400,CJ98F,Jane,Despatch,30049,Pick
LaSu1416Bl,"Laptop Susa 14"" 16GB RAM Black",Laptop,Susa,"14""",16GB RAM,Black,16*1*1,15,DW16B,Laura,Despatch,30033,Pick
SPRe12HePi,SPen Reldeats 12 Hexagonal Pink,SPen,Reldeats,12,Hexagonal,Pink,48*10*5,1811,BL67B,Laura,Despatch,30040,Pick
PrSoA3MoWh,Printer Sonac A3 Mono White,Printer,Sonac,A3,Mono,White,16*1*1,1,DG81C,John,Despatch,30084,Pick
AlYn15i5Si,"All-in-one Ynos 15"" i5 Silver",All-in-one,Ynos,"15""",i5,Silver,16*1*1,16,BL69H,Emily,Despatch,30056,Pick
PeAl12WaWh,Pencil Aloyarc 12 Watercolour White,Pencil,Aloyarc,12,Watercolour,White,48*10*5,1544,CQ26G,Jane,Despatch,30076,Pick
AlRe1716Gr,"All-in-one Rezar 17"" 16GB RAM Grey",All-in-one,Rezar,"17""",16GB RAM,Grey,16*1*1,1,BO87H,Laura,Despatch,30041,Pick
OfSESAdPi,Office Chair SEWOL S Adjustable Pink,Office Chair,SEWOL,S,Adjustable,Pink,16*1*1,13,DV28E,Jane,Despatch,30067,Pick
AlSu17i5Wh,"All-in-one Susa 17"" i5 White",All-in-one,Susa,"17""",i5,White,16*1*1,16,CG27D,Alex,Despatch,30023,Pick
TVYn32S4Gr,"TV Ynos 32"" S4K Grey",TV,Ynos,"32""",S4K,Grey,8*1*1,8,BR18G,David,Despatch,30055,Pick
AlOv1732Gr,"All-in-one Ovonel 17"" 32GB RAM Grey",All-in-one,Ovonel,"17""",32GB RAM,Grey,16*1*1,9,CJ22A,Laura,Despatch,30088,Pick
NoExA4doSi,Notebook Excercise A4 dot Silver,Notebook,Excercise,A4,dot,Silver,48*10*5,2400,CY94G,Amy,Despatch,30089,Pick
KeRe45BlWh,Keyboard Rerar 450 Bluetooth White,Keyboard,Rerar,450,Bluetooth,White,16*10*1,160,CP07C,Mike,Despatch,30008,Pick
TVEs42S4Bl,"TV Esnesih 42"" S4K Black",TV,Esnesih,"42""",S4K,Black,8*1*1,8,BI83G,Sarah,Despatch,30095,Pick
LaRe14i7Bl,"Laptop Rezar 14"" i7 Black",Laptop,Rezar,"14""",i7,Black,16*1*1,16,AQ70H,Jane,Despatch,30006,Pick
AlYn17i5Si,"All-in-one Ynos 17"" i5 Silver",All-in-one,Ynos,"17""",i5,Silver,16*1*1,16,CN75E,David,Despatch,30012,Pick
KeHc45BlPi,Keyboard Hcetigol 450 Bluetooth Pink,Keyboard,Hcetigol,450,Bluetooth,Pink,16*10*1,74,CO13G,Emily,Despatch,30066,Pick
KeRe45WiWh,Keyboard Rerar 450 Wireled White,Keyboard,Rerar,450,Wireled,White,16*10*1,114,DI38G,David,Despatch,30056,Pick
PrPHA4MoBl,Printer PH A4 Mono Black,Printer,PH,A4,Mono,Black,16*1*1,2,BI47H,Emily,Despatch,30017,Pick
OfXELErBl,Office Chair XENO L Ergonomic Black,Office Chair,XENO,L,Ergonomic,Black,16*1*1,12,AV53D,Mike,Despatch,30021,Pick
MoPH45ErWh,Mouse PH 450 Ergonomic White,Mouse,PH,450,Ergonomic,White,16*10*1,57,BU65G,Chris,Despatch,30086,Pick
PeRe50HeGr,Pencil Reldeats 50 Hexagonal Grey,Pencil,Reldeats,50,Hexagonal,Grey,48*10*5,1229,DK23C,Mike,Despatch,30080,Pick
PrNoA2WiMi,Printer Nospe A2 Wifi Mix,Printer,Nospe,A2,Wifi,Mix,16*1*1,12,DM41E,David,Despatch,30042,Pick
TVEs75FHSi,"TV Esnesih 75"" FHD Silver",TV,Esnesih,"75""",FHD,Silver,8*1*1,3,CJ93C,Sarah,Despatch,30066,Pick
CaTE18LoWh,Cabinet TEWOL 1800 Locker White,Cabinet,TEWOL,1800,Locker,White,8*1*1,8,CZ24F,Jane,Despatch,30025,Pick
MoPH45ErBl,Mouse PH 450 Ergonomic Black,Mouse,PH,450,Ergonomic,Black,16*10*1,160,BL81C,Sarah,Despatch,30032,Pick
CaQE12LoGr,Cabinet QEKI 1200 Locker Grey,Cabinet,QEKI,1200,Locker,Grey,8*1*1,5,AW75A,John,Despatch,30084,Pick
AlOv178GWh,"All-in-one Ovonel 17"" 8GB RAM White",All-in-one,Ovonel,"17""",8GB RAM,White,16*1*1,16,DQ63G,Chris,Despatch,30062,Pick
AlOv158GWh,"All-in-one Ovonel 15"" 8GB RAM White",All-in-one,Ovonel,"15""",8GB RAM,White,16*1*1,16,BM56G,Alex,Despatch,30032,Pick
PrPHA2MoMi,Printer PH A2 Mono Mix,Printer,PH,A2,Mono,Mix,16*1*1,9,BL41A,Mike,Despatch,30010,Pick
LaOv17i5Bl,"Laptop Ovonel 17"" i5 Black",Laptop,Ovonel,"17""",i5,Black,16*1*1,16,BU30G,John,Despatch,30018,Pick
NoExA3doWh,Notebook Excercise A3 dot White,Notebook,Excercise,A3,dot,White,48*10*5,2400,AT52H,Mike,Despatch,30093,Pick
OfAESHeWh,Office Chair AEKI S Head pillow White,Office Chair,AEKI,S,Head pillow,White,16*1*1,16,BV98C,Alex,Despatch,30024,Pick
AlYn14i5Si,"All-in-one Ynos 14"" i5 Silver",All-in-one,Ynos,"14""",i5,Silver,16*1*1,16,DS87A,Alex,Despatch,30089,Pick
TVEs75SFWh,"TV Esnesih 75"" SFHD White",TV,Esnesih,"75""",SFHD,White,8*1*1,8,BO15B,David,Despatch,30082,Pick
PeRe50HeGr,Pencil Reldeats 50 Hexagonal Grey,Pencil,Reldeats,50,Hexagonal,Grey,48*10*5,2038,CI86C,Jane,Despatch,30082,Pick
KeSu45WiBl,Keyboard Susa 450 Wireled Black,Keyboard,Susa,450,Wireled,Black,16*10*1,80,BF49H,Sarah,Despatch,30004,Pick
TVEs75S4Wh,"TV Esnesih 75"" S4K White",TV,Esnesih,"75""",S4K,White,8*1*1,7,BF73E,Alex,Despatch,30058,Pick
LaYn178GGr,"Laptop Ynos 17"" 8GB RAM Grey",Laptop,Ynos,"17""",8GB RAM,Grey,16*1*1,16,CL23A,John,Despatch,30066,Pick
OfOGMErPi,Office Chair OGAP M Ergonomic Pink,Office Chair,OGAP,M,Ergonomic,Pink,16*1*1,13,AZ32B,Mike,Despatch,30048,Pick
LaSu17i7Gr,"Laptop Susa 17"" i7 Grey",Laptop,Susa,"17""",i7,Grey,16*1*1,4,AR64B,Emily,Despatch,30018,Pick
KeHc27ErBl,Keyboard Hcetigol 270 Ergonomic Black,Keyboard,Hcetigol,270,Ergonomic,Black,16*10*1,79,CL07C,Jane,Despatch,30067,Pick
MoRe35WiNa,Mouse Rerar 350 Wireled Navi,Mouse,Rerar,350,Wireled,Navi,16*10*1,160,AP44E,David,Despatch,30052,Pick
MoSu27BlNa,Mouse Susa 270 Bluetooth Navi,Mouse,Susa,270,Bluetooth,Navi,16*10*1,160,CR60A,Laura,Despatch,30065,Pick
PrPHA3InWh,Printer PH A3 Inkjet White,Printer,PH,A3,Inkjet,White,16*1*1,16,DH76E,Mike,Despatch,30085,Pick
OfAESHeBl,Office Chair AEKI S Head pillow Black,Office Chair,AEKI,S,Head pillow,Black,16*1*1,16,CT33A,David,Despatch,30011,Pick
OfAEMErPi,Office Chair AEKI M Ergonomic Pink,Office Chair,AEKI,M,Ergonomic,Pink,16*1*1,3,CI09C,John,Despatch,30048,Pick
KeHc35WiBl,Keyboard Hcetigol 350 Wireled Black,Keyboard,Hcetigol,350,Wireled,Black,16*10*1,160,BQ66C,Jane,Despatch,30010,Pick
TVYn32SFSi,"TV Ynos 32"" SFHD Silver",TV,Ynos,"32""",SFHD,Silver,8*1*1,8,CU92E,Alex,Despatch,30002,Pick
DrQE12DoGr,Drawer QEKI 1200 Door Grey,Drawer,QEKI,1200,Door,Grey,8*1*1,8,CY77C,Amy,Despatch,30031,Pick
LaSu14i5Bl,"Laptop Susa 14"" i5 Black",Laptop,Susa,"14""",i5,Black,16*1*1,14,CP26B,Emily,Despatch,30002,Pick
PeAl50WaWh,Pencil Aloyarc 50 Watercolour White,Pencil,Aloyarc,50,Watercolour,White,48*10*5,1921,DX63H,David,Despatch,30027,Pick
PrReA4InBl,Printer Rehtorb A4 Inkjet Black,Printer,Rehtorb,A4,Inkjet,Black,16*1*1,13,BN28H,David,Despatch,30007,Pick
KeRe35BlBl,Keyboard Rerar 350 Bluetooth Black,Keyboard,Rerar,350,Bluetooth,Black,16*10*1,131,DH46F,Alex,Despatch,30078,Pick
PeAl24HeGr,Pencil Aloyarc 24 Hexagonal Grey,Pencil,Aloyarc,24,Hexagonal,Grey,48*10*5,2400,BS83G,Amy,Despatch,30079,Pick
PrReA4MoMi,Printer Rehtorb A4 Mono Mix,Printer,Rehtorb,A4,Mono,Mix,16*1*1,16,BM04E,Jane,Despatch,30078,Pick
LaYn1532Gr,"Laptop Ynos 15"" 32GB RAM Grey",Laptop,Ynos,"15""",32GB RAM,Grey,16*1*1,16,AN96G,Sarah,Despatch,30048,Pick
PeNa24WaWh,Pencil Nalin 24 Watercolour White,Pencil,Nalin,24,Watercolour,White,48*10*5,2295,CG61H,Sarah,Despatch,30094,Pick
KeHc35WiBl,Keyboard Hcetigol 350 Wireled Black,Keyboard,Hcetigol,350,Wireled,Black,16*10*1,160,CV25G,John,Despatch,30079,Pick
NoGrA5liBl,Notebook Graph A5 line Black,Notebook,Graph,A5,line,Black,48*10*5,2400,CH50A,Amy,Despatch,30067,Pick
LaPH14i7Si,"Laptop PH 14"" i7 Silver",Laptop,PH,"14""",i7,Silver,16*1*1,1,DY04D,Alex,Despatch,30020,Pick
PrSoA4MoMi,Printer Sonac A4 Mono Mix,Printer,Sonac,A4,Mono,Mix,16*1*1,16,CT30E,Laura,Despatch,30060,Pick
NoExA4doSi,Notebook Excercise A4 dot Silver,Notebook,Excercise,A4,dot,Silver,48*10*5,1593,BM72E,Alex,Despatch,30003,Pick
TVEs65FHWh,"TV Esnesih 65"" FHD White",TV,Esnesih,"65""",FHD,White,8*1*1,5,BI24C,Chris,Despatch,30080,Pick
CuRG12SlBl,Cupboard RGAP 1200 Sliding Black,Cupboard,RGAP,1200,Sliding,Black,8*1*1,7,CP78E,Mike,Despatch,30044,Pick
DrWE90FiGr,Drawer WENO 900 Filing Grey,Drawer,WENO,900,Filing,Grey,8*1*1,3,CL48A,Jane,Despatch,30065,Pick
TVGn32S4Wh,"TV Gnusmag 32"" S4K White",TV,Gnusmag,"32""",S4K,White,8*1*1,8,BU87A,Alex,Despatch,30066,Pick
CuWE90SlGr,Cupboard WENO 900 Sliding Grey,Cupboard,WENO,900,Sliding,Grey,8*1*1,6,BZ28C,Jane,Despatch,30020,Pick
MoPH27BlPi,Mouse PH 270 Bluetooth Pink,Mouse,PH,270,Bluetooth,Pink,16*10*1,61,AV12E,Jane,Despatch,30044,Pick
LaPH17i5Wh,"Laptop PH 17"" i5 White",Laptop,PH,"17""",i5,White,16*1*1,4,BU18F,John,Despatch,30067,Pick
CuWE12FiGr,Cupboard WENO 1200 Filing Grey,Cupboard,WENO,1200,Filing,Grey,8*1*1,5,DI98D,David,Despatch,30053,Pick
TVYn50S4Si,"TV Ynos 50"" S4K Silver",TV,Ynos,"50""",S4K,Silver,8*1*1,8,BK34B,John,Despatch,30044,Pick
TVGn32S4Bl,"TV Gnusmag 32"" S4K Black",TV,Gnusmag,"32""",S4K,Black,8*1*1,6,BT44E,Emily,Despatch,30015,Pick
AlYn1532Gr,"All-in-one Ynos 15"" 32GB RAM Grey",All-in-one,Ynos,"15""",32GB RAM,Grey,16*1*1,7,DY06C,Chris,Despatch,30090,Pick
CuTE12DoGr,Cupboard TEWOL 1200 Door Grey,Cupboard,TEWOL,1200,Door,Grey,8*1*1,8,CF69G,Alex,Despatch,30044,Pick
GaAELHeWh,Gaming Chair AEKI L Head pillow White,Gaming Chair,AEKI,L,Head pillow,White,16*1*1,16,AG54F,Amy,Despatch,30070,Pick
DrTE12SlWh,Drawer TEWOL 1200 Sliding White,Drawer,TEWOL,1200,Sliding,White,8*1*1,8,DJ98H,Jane,Despatch,30058,Pick
TaAE10FrGr,Table AEKI 1000 Frame Grey,Table,AEKI,1000,Frame,Grey,8*1*1,8,BW79D,Amy,Despatch,30063,Pick
CaTE18DoBe,Cabinet TEWOL 1800 Door Beige,Cabinet,TEWOL,1800,Door,Beige,8*1*1,7,DI12A,Alex,Despatch,30049,Pick
CuWE90LoBl,Cupboard WENO 900 Locker Black,Cupboard,WENO,900,Locker,Black,8*1*1,8,AZ49F,Emily,Despatch,30035,Pick
TVGL75FHBl,"TV GL 75"" FHD Black",TV,GL,"75""",FHD,Black,8*1*1,8,DG02D,Emily,Despatch,30063,Pick
CuTE18LoWh,Cupboard TEWOL 1800 Locker White,Cupboard,TEWOL,1800,Locker,White,8*1*1,8,AT12F,Emily,Despatch,30021,Pick
PrReA2AlGr,Printer Rehtorb A2 All-in-one Grey,Printer,Rehtorb,A2,All-in-one,Grey,16*1*1,16,DR92E,Emily,Despatch,30000,Pick
NoMuA3doGr,Notebook Music A3 dot Grey,Notebook,Music,A3,dot,Grey,48*10*5,426,AI87G,Amy,Despatch,30024,Pick
PrPHA3MoBl,Printer PH A3 Mono Black,Printer,PH,A3,Mono,Black,16*1*1,16,BY34G,David,Despatch,30003,Pick
NoExA4ruBl,Notebook Excercise A4 ruled Black,Notebook,Excercise,A4,ruled,Black,48*10*5,1539,DZ48D,Jane,Despatch,30033,Pick
CuRG12DoBl,Cupboard RGAP 1200 Door Black,Cupboard,RGAP,1200,Door,Black,8*1*1,8,AG92A,Mike,Despatch,30018,Pick
KePH27BlBl,Keyboard PH 270 Bluetooth Black,Keyboard,PH,270,Bluetooth,Black,16*10*1,106,BG90D,Emily,Despatch,30028,Pick
PrReA4InBl,Printer Rehtorb A4 Inkjet Black,Printer,Rehtorb,A4,Inkjet,Black,16*1*1,12,BT87G,Amy,Despatch,30057,Pick
MoSu27BlPi,Mouse Susa 270 Bluetooth Pink,Mouse,Susa,270,Bluetooth,Pink,16*10*1,65,BL75E,Mike,Despatch,30083,Pick
PrPHA4AlBl,Printer PH A4 All-in-one Black,Printer,PH,A4,All-in-one,Black,16*1*1,16,DQ42F,David,Despatch,30099,Pick
LaRe158GGr,"Laptop Rezar 15"" 8GB RAM Grey",Laptop,Rezar,"15""",8GB RAM,Grey,16*1*1,16,CF93F,Emily,Despatch,30037,Pick
CaWE18SlWh,Cabinet WENO 1800 Sliding White,Cabinet,WENO,1800,Sliding,White,8*1*1,8,AH12F,Sarah,Despatch,30062,Pick
AlOv1716Bl,"All-in-one Ovonel 17"" 16GB RAM Black",All-in-one,Ovonel,"17""",16GB RAM,Black,16*1*1,9,AL88F,Chris,Despatch,30010,Pick
MoSu45ErNa,Mouse Susa 450 Ergonomic Navi,Mouse,Susa,450,Ergonomic,Navi,16*10*1,160,BQ54A,Laura,Despatch,30056,Pick
DrTE90FiBl,Drawer TEWOL 900 Filing Black,Drawer,TEWOL,900,Filing,Black,8*1*1,8,BI59A,Chris,Despatch,30094,Pick
PeGi50SoBl,Pencil Gib 50 Soluble Black,Pencil,Gib,50,Soluble,Black,48*10*5,1200,DL53A,Amy,Despatch,30060,Pick
GaXELHeBl,Gaming Chair XENO L Head pillow Black,Gaming Chair,XENO,L,Head pillow,Black,16*1*1,8,DJ65H,Alex,Despatch,30053,Pick
LaSu1416Bl,"Laptop Susa 14"" 16GB RAM Black",Laptop,Susa,"14""",16GB RAM,Black,16*1*1,16,CQ60D,John,Despatch,30065,Pick
LaRe1716Wh,"Laptop Rezar 17"" 16GB RAM White",Laptop,Rezar,"17""",16GB RAM,White,16*1*1,16,DN20G,Sarah,Despatch,30018,Pick
LaSu17i5Wh,"Laptop Susa 17"" i5 White",Laptop,Susa,"17""",i5,White,16*1*1,16,AQ14G,Alex,Despatch,30008,Pick
LaYn1416Wh,"Laptop Ynos 14"" 16GB RAM White",Laptop,Ynos,"14""",16GB RAM,White,16*1*1,5,AR90C,John,Despatch,30040,Pick
GaXESAdPi,Gaming Chair XENO S Adjustable Pink,Gaming Chair,XENO,S,Adjustable,Pink,16*1*1,16,BQ09C,John,Despatch,30068,Pick
OfOGSErWh,Office Chair OGAP S Ergonomic White,Office Chair,OGAP,S,Ergonomic,White,16*1*1,16,AL34F,David,Despatch,30092,Pick
OfSEMHeBl,Office Chair SEWOL M Head pillow Black,Office Chair,SEWOL,M,Head pillow,Black,16*1*1,16,AO19E,Chris,Despatch,30050,Pick
MoHc27BlBl,Mouse Hcetigol 270 Bluetooth Black,Mouse,Hcetigol,270,Bluetooth,Black,16*10*1,160,AX52G,Amy,Despatch,30098,Pick
PeGi24HeBl,Pencil Gib 24 Hexagonal Black,Pencil,Gib,24,Hexagonal,Black,48*10*5,2400,AS57F,Jane,Despatch,30076,Pick
AlYn1532Gr,"All-in-one Ynos 15"" 32GB RAM Grey",All-in-one,Ynos,"15""",32GB RAM,Grey,16*1*1,16,BT84D,Jane,Despatch,30093,Pick
LaPH1432Si,"Laptop PH 14"" 32GB RAM Silver",Laptop,PH,"14""",32GB RAM,Silver,16*1*1,13,DH55F,Mike,Despatch,30071,Pick
NoGrA4liGr,Notebook Graph A4 line Grey,Notebook,Graph,A4,line,Grey,48*10*5,1374,DK63E,Mike,Despatch,30045,Pick
TVGn42SFBl,"TV Gnusmag 42"" SFHD Black",TV,Gnusmag,"42""",SFHD,Black,8*1*1,8,BU97B,John,Despatch,30054,Pick
OfSELLePi,Office Chair SEWOL L Leather Pink,Office Chair,SEWOL,L,Leather,Pink,16*1*1,11,DQ59D,David,Despatch,30090,Pick
MoPH45BlBl,Mouse PH 450 Bluetooth Black,Mouse,PH,450,Bluetooth,Black,16*10*1,157,CO86H,Amy,Despatch,30034,Pick
GaOGMErWh,Gaming Chair OGAP M Ergonomic White,Gaming Chair,OGAP,M,Ergonomic,White,16*1*1,16,CG98H,Jane,Despatch,30011,Pick
GaAESAdPi,Gaming Chair AEKI S Adjustable Pink,Gaming Chair,AEKI,S,Adjustable,Pink,16*1*1,13,DN62G,Alex,Despatch,30062,Pick
CaWE90SlGr,Cabinet WENO 900 Sliding Grey,Cabinet,WENO,900,Sliding,Grey,8*1*1,8,DS19A,Laura,Despatch,30060,Pick
LaYn17i5Gr,"Laptop Ynos 17"" i5 Grey",Laptop,Ynos,"17""",i5,Grey,16*1*1,16,BH69D,Jane,Despatch,30024,Pick
DrTE12SlBe,Drawer TEWOL 1200 Sliding Beige,Drawer,TEWOL,1200,Sliding,Beige,8*1*1,8,CJ62H,Sarah,Despatch,30005,Pick
PrReA4InWh,Printer Rehtorb A4 Inkjet White,Printer,Rehtorb,A4,Inkjet,White,16*1*1,16,CK10H,Emily,Despatch,30057,Pick
MoRe45WiNa,Mouse Rerar 450 Wireled Navi,Mouse,Rerar,450,Wireled,Navi,16*10*1,160,BF39F,Emily,Despatch,30063,Pick
OfSELErWh,Office Chair SEWOL L Ergonomic White,Office Chair,SEWOL,L,Ergonomic,White,16*1*1,10,DG17C,Emily,Despatch,30088,Pick
AlYn14i5Bl,"All-in-one Ynos 14"" i5 Black",All-in-one,Ynos,"14""",i5,Black,16*1*1,16,BF57C,Laura,Despatch,30098,Pick
MoSu27BlBl,Mouse Susa 270 Bluetooth Black,Mouse,Susa,270,Bluetooth,Black,16*10*1,77,DK85A,Sarah,Despatch,30032,Pick
MoPH35BlNa,Mouse PH 350 Bluetooth Navi,Mouse,PH,350,Bluetooth,Navi,16*10*1,109,DH22C,Sarah,Despatch,30082,Pick
PeNa12SoGr,Pencil Nalin 12 Soluble Grey,Pencil,Nalin,12,Soluble,Grey,48*10*5,1379,CO72G,Jane,Despatch,30046,Pick
SPNa12SoGr,SPen Nalin 12 Soluble Grey,SPen,Nalin,12,Soluble,Grey,48*10*5,2400,AN88C,Sarah,Despatch,30092,Pick
MoSu27ErBl,Mouse Susa 270 Ergonomic Black,Mouse,Susa,270,Ergonomic,Black,16*10*1,77,DU02C,David,Despatch,30086,Pick
KeSu35BlWh,Keyboard Susa 350 Bluetooth White,Keyboard,Susa,350,Bluetooth,White,16*10*1,138,CO54B,Jane,Despatch,30092,Pick
MoSu27ErBl,Mouse Susa 270 Ergonomic Black,Mouse,Susa,270,Ergonomic,Black,16*10*1,152,BO74F,Alex,Despatch,30028,Pick
PeRe12HeBl,Pencil Reldeats 12 Hexagonal Black,Pencil,Reldeats,12,Hexagonal,Black,48*10*5,256,BG56C,Alex,Despatch,30000,Pick
DrQE18DoWh,Drawer QEKI 1800 Door White,Drawer,QEKI,1800,Door,White,8*1*1,8,BG13E,Jane,Despatch,30065,Pick
OfOGSAdWh,Office Chair OGAP S Adjustable White,Office Chair,OGAP,S,Adjustable,White,16*1*1,6,CS10A,Amy,Despatch,30095,Pick
AlYn1516Bl,"All-in-one Ynos 15"" 16GB RAM Black",All-in-one,Ynos,"15""",16GB RAM,Black,16*1*1,16,CZ55H,Emily,Despatch,30094,Pick
LaRe14i7Si,"Laptop Rezar 14"" i7 Silver",Laptop,Rezar,"14""",i7,Silver,16*1*1,4,BW17B,Chris,Despatch,30007,Pick
SPAl50WaWh,SPen Aloyarc 50 Watercolour White,SPen,Aloyarc,50,Watercolour,White,48*10*5,2400,BV48E,Mike,Despatch,30049,Pick
PrSoA2WiMi,Printer Sonac A2 Wifi Mix,Printer,Sonac,A2,Wifi,Mix,16*1*1,16,AQ02A,Chris,Despatch,30048,Pick
PrSoA2AlBl,Printer Sonac A2 All-in-one Black,Printer,Sonac,A2,All-in-one,Black,16*1*1,1,AW89C,John,Despatch,30061,Pick
CaQE90SlBe,Cabinet QEKI 900 Sliding Beige,Cabinet,QEKI,900,Sliding,Beige,8*1*1,8,AH05H,Laura,Despatch,30002,Pick
